studentExamsID,enrollID,subjectID,shortExamsID,examQID
4109,800014,8105,5145,5245
4110,800014,8106,5146,5246
4111,800014,8107,5147,5247
4112,800014,8108,5148,5248
4113,800015,8101,5151,5251
4114,800015,8102,5152,5252
4115,800015,8103,5153,5253
4116,800015,8104,5154,5254
4117,800015,8105,5155,5255
4118,800015,8106,5156,5256
4119,800015,8107,5157,5257
4120,800015,8108,5158,5258
4121,800016,8101,5161,5261
4122,800016,8102,5162,5262
4123,800016,8103,5163,5263
4124,800016,8104,5164,5264
4125,800016,8105,5165,5265
4126,800016,8106,5166,5266
4127,800016,8107,5167,5267
4128,800016,8108,5168,5268
4129,800017,8101,5171,5271
4130,800017,8102,5172,5272
4131,800017,8103,5173,5273
4132,800017,8104,5174,5274
4133,800017,8105,5175,5275
4134,800017,8106,5176,5276
4135,800017,8107,5177,5277
4136,800017,8108,5178,5278
4137,800018,8101,5181,5281
4138,800018,8102,5182,5282
4139,800018,8103,5183,5283
4140,800018,8104,5184,5284
4141,800018,8105,5185,5285
4142,800018,8106,5186,5286
4143,800018,8107,5187,5287
4144,800018,8108,5188,5288
4145,800019,8101,5191,5291
4146,800019,8102,5192,5292
4147,800019,8103,5193,5293
4148,800019,8104,5194,5294
4149,800019,8105,5195,5295
4150,800019,8106,5196,5296
4151,800019,8107,5197,5297
4152,800019,8108,5198,5298
4153,800020,8101,5201,5301
4154,800020,8102,5202,5302
4155,800020,8103,5203,5303
4156,800020,8104,5204,5304
4157,800020,8105,5205,5305
4158,800020,8106,5206,5306
4159,800020,8107,5207,5307
4160,800020,8108,5208,5308
4161,800021,8101,5211,5311
4162,800021,8102,5212,5312
4163,800021,8103,5213,5313
4164,800021,8104,5214,5314
4165,800021,8105,5215,5315
4166,800021,8106,5216,5316
4167,800021,8107,5217,5317
4168,800021,8108,5218,5318
4169,800022,8101,5221,5321
4170,800022,8102,5222,5322
4171,800022,8103,5223,5323
4172,800022,8104,5224,5324
4173,800022,8105,5225,5325
4174,800022,8106,5226,5326
4175,800022,8107,5227,5327
4176,800022,8108,5228,5328
4177,800023,8101,5231,5331
4178,800023,8102,5232,5332
4179,800023,8103,5233,5333
4180,800023,8104,5234,5334
4181,800023,8105,5235,5335
4182,800023,8106,5236,5336
4183,800023,8107,5237,5337
4184,800023,8108,5238,5338
4185,800024,8101,5241,5341
4186,800024,8102,5242,5342
4187,800024,8103,5243,5343
4188,800024,8104,5244,5344
4189,800024,8105,5245,5345
4190,800024,8106,5246,5346
4191,800024,8107,5247,5347
4192,800024,8108,5248,5348
4193,800025,8101,5251,5351
4194,800025,8102,5252,5352
4195,800025,8103,5253,5353
4196,800025,8104,5254,5354
4197,800025,8105,5255,5355
4198,800025,8106,5256,5356
4199,800025,8107,5257,5357
4200,800025,8108,5258,5358
4201,800026,8101,5261,5361
4202,800026,8102,5262,5362
4203,800026,8103,5263,5363
4204,800026,8104,5264,5364
4205,800026,8105,5265,5365
4206,800026,8106,5266,5366
4207,800026,8107,5267,5367
4208,800026,8108,5268,5368
4209,800027,8101,5271,5371
4210,800027,8102,5272,5372
4211,800027,8103,5273,5373
4212,800027,8104,5274,5374
4213,800027,8105,5275,5375
4214,800027,8106,5276,5376
4215,800027,8107,5277,5377
4216,800027,8108,5278,5378
4217,800028,8101,5281,5381
4218,800028,8102,5282,5382
4219,800028,8103,5283,5383
4220,800028,8104,5284,5384
4221,800028,8105,5285,5385
4222,800028,8106,5286,5386
4223,800028,8107,5287,5387
4224,800028,8108,5288,5388
4225,800029,8101,5291,5391
4226,800029,8102,5292,5392
4227,800029,8103,5293,5393
4228,800029,8104,5294,5394
4229,800029,8105,5295,5395
4230,800029,8106,5296,5396
4231,800029,8107,5297,5397
4232,800029,8108,5298,5398
4233,800030,8101,5301,5401
4234,800030,8102,5302,5402
4235,800030,8103,5303,5403
4236,800030,8104,5304,5404
4237,800030,8105,5305,5405
4238,800030,8106,5306,5406
4239,800030,8107,5307,5407
4240,800030,8108,5308,5408
4241,800031,8101,5311,5411
4242,800031,8102,5312,5412
4243,800031,8103,5313,5413
4244,800031,8104,5314,5414
4245,800031,8105,5315,5415
4246,800031,8106,5316,5416
4247,800031,8107,5317,5417
4248,800031,8108,5318,5418
4249,800032,8101,5321,5421
4250,800032,8102,5322,5422
4251,800032,8103,5323,5423
4252,800032,8104,5324,5424
4253,800032,8105,5325,5425
4254,800032,8106,5326,5426
4255,800032,8107,5327,5427
4256,800032,8108,5328,5428
4257,800033,8101,5331,5431
4258,800033,8102,5332,5432
4259,800033,8103,5333,5433
4260,800033,8104,5334,5434
4261,800033,8105,5335,5435
4262,800033,8106,5336,5436
4263,800033,8107,5337,5437
4264,800033,8108,5338,5438
4265,800034,8101,5341,5441
4266,800034,8102,5342,5442
4267,800034,8103,5343,5443
4268,800034,8104,5344,5444
4269,800034,8105,5345,5445
4270,800034,8106,5346,5446
4271,800034,8107,5347,5447
4272,800034,8108,5348,5448
4273,800035,8101,5351,5451
4274,800035,8102,5352,5452
4275,800035,8103,5353,5453
4276,800035,8104,5354,5454
4277,800035,8105,5355,5455
4278,800035,8106,5356,5456
4279,800035,8107,5357,5457
4280,800035,8108,5358,5458
4281,800036,8101,5361,5461
4282,800036,8102,5362,5462
4283,800036,8103,5363,5463
4284,800036,8104,5364,5464
4285,800036,8105,5365,5465
4286,800036,8106,5366,5466
4287,800036,8107,5367,5467
4288,800036,8108,5368,5468
4289,800037,8101,5371,5471
4290,800037,8102,5372,5472
4291,800037,8103,5373,5473
4292,800037,8104,5374,5474
4293,800037,8105,5375,5475
4294,800037,8106,5376,5476
4295,800037,8107,5377,5477
4296,800037,8108,5378,5478
4297,800038,8101,5381,5481
4298,800038,8102,5382,5482
4299,800038,8103,5383,5483
4300,800038,8104,5384,5484
4301,800038,8105,5385,5485
4302,800038,8106,5386,5486
4303,800038,8107,5387,5487
4304,800038,8108,5388,5488
4305,800039,8101,5391,5491
4306,800039,8102,5392,5492
4307,800039,8103,5393,5493
4308,800039,8104,5394,5494
4309,800039,8105,5395,5495
4310,800039,8106,5396,5496
4311,800039,8107,5397,5497
4312,800039,8108,5398,5498
4313,800040,8101,5401,5501
4314,800040,8102,5402,5502
4315,800040,8103,5403,5503
4316,800040,8104,5404,5504
4317,800040,8105,5405,5505
4318,800040,8106,5406,5506
4319,800040,8107,5407,5507
4320,800040,8108,5408,5508
4321,800041,8101,5411,5511
4322,800041,8102,5412,5512
4323,800041,8103,5413,5513
4324,800041,8104,5414,5514
4325,800041,8105,5415,5515
4326,800041,8106,5416,5516
4327,800041,8107,5417,5517
4328,800041,8108,5418,5518
4329,800042,8101,5421,5521
4330,800042,8102,5422,5522
4331,800042,8103,5423,5523
4332,800042,8104,5424,5524
4333,800042,8105,5425,5525
4334,800042,8106,5426,5526
4335,800042,8107,5427,5527
4336,800042,8108,5428,5528
4337,800043,8101,5431,5531
4338,800043,8102,5432,5532
4339,800043,8103,5433,5533
4340,800043,8104,5434,5534
4341,800043,8105,5435,5535
4342,800043,8106,5436,5536
4343,800043,8107,5437,5537
4344,800043,8108,5438,5538
4345,800044,8101,5441,5541
4346,800044,8102,5442,5542
4347,800044,8103,5443,5543
4348,800044,8104,5444,5544
4349,800044,8105,5445,5545
4350,800044,8106,5446,5546
4351,800044,8107,5447,5547
4352,800044,8108,5448,5548
4353,800045,8101,5451,5551
4354,800045,8102,5452,5552
4355,800045,8103,5453,5553
4356,800045,8104,5454,5554
4357,800045,8105,5455,5555
4358,800045,8106,5456,5556
4359,800045,8107,5457,5557
4360,800045,8108,5458,5558
4361,800046,8101,5461,5561
4362,800046,8102,5462,5562
4363,800046,8103,5463,5563
4364,800046,8104,5464,5564
4365,800046,8105,5465,5565
4366,800046,8106,5466,5566
4367,800046,8107,5467,5567
4368,800046,8108,5468,5568
4369,800047,8101,5471,5571
4370,800047,8102,5472,5572
4371,800047,8103,5473,5573
4372,800047,8104,5474,5574
4373,800047,8105,5475,5575
4374,800047,8106,5476,5576
4375,800047,8107,5477,5577
4376,800047,8108,5478,5578
4377,800048,8101,5481,5581
4378,800048,8102,5482,5582
4379,800048,8103,5483,5583
4380,800048,8104,5484,5584
4381,800048,8105,5485,5585
4382,800048,8106,5486,5586
4383,800048,8107,5487,5587
4384,800048,8108,5488,5588
4385,800049,8101,5491,5591
4386,800049,8102,5492,5592
4387,800049,8103,5493,5593
4388,800049,8104,5494,5594
4389,800049,8105,5495,5595
4390,800049,8106,5496,5596
4391,800049,8107,5497,5597
4392,800049,8108,5498,5598
4393,800050,8101,5501,5601
4394,800050,8102,5502,5602
4395,800050,8103,5503,5603
4396,800050,8104,5504,5604
4397,800050,8105,5505,5605
4398,800050,8106,5506,5606
4399,800050,8107,5507,5607
4400,800050,8108,5508,5608
4401,800051,8101,5511,5611
4402,800051,8102,5512,5612
4403,800051,8103,5513,5613
4404,800051,8104,5514,5614
4405,800051,8105,5515,5615
4406,800051,8106,5516,5616
4407,800051,8107,5517,5617
4408,800051,8108,5518,5618
4409,800052,8101,5521,5621
4410,800052,8102,5522,5622
4411,800052,8103,5523,5623
4412,800052,8104,5524,5624
4413,800052,8105,5525,5625
4414,800052,8106,5526,5626
4415,800052,8107,5527,5627
4416,800052,8108,5528,5628
4417,800053,8101,5531,5631
4418,800053,8102,5532,5632
4419,800053,8103,5533,5633
4420,800053,8104,5534,5634
4421,800053,8105,5535,5635
4422,800053,8106,5536,5636
4423,800053,8107,5537,5637
4424,800053,8108,5538,5638
4425,800054,8101,5541,5641
4426,800054,8102,5542,5642
4427,800054,8103,5543,5643
4428,800054,8104,5544,5644
4429,800054,8105,5545,5645
4430,800054,8106,5546,5646
4431,800054,8107,5547,5647
4432,800054,8108,5548,5648
4433,800055,8101,5551,5651
4434,800055,8102,5552,5652
4435,800055,8103,5553,5653
4436,800055,8104,5554,5654
4437,800055,8105,5555,5655
4438,800055,8106,5556,5656
4439,800055,8107,5557,5657
4440,800055,8108,5558,5658
4441,800056,8101,5561,5661
4442,800056,8102,5562,5662
4443,800056,8103,5563,5663
4444,800056,8104,5564,5664
4445,800056,8105,5565,5665
4446,800056,8106,5566,5666
4447,800056,8107,5567,5667
4448,800056,8108,5568,5668
4449,800057,8101,5571,5671
4450,800057,8102,5572,5672
4451,800057,8103,5573,5673
4452,800057,8104,5574,5674
4453,800057,8105,5575,5675
4454,800057,8106,5576,5676
4455,800057,8107,5577,5677
4456,800057,8108,5578,5678
4457,800058,8101,5581,5681
4458,800058,8102,5582,5682
4459,800058,8103,5583,5683
4460,800058,8104,5584,5684
4461,800058,8105,5585,5685
4462,800058,8106,5586,5686
4463,800058,8107,5587,5687
4464,800058,8108,5588,5688
4465,800059,8101,5591,5691
4466,800059,8102,5592,5692
4467,800059,8103,5593,5693
4468,800059,8104,5594,5694
4469,800059,8105,5595,5695
4470,800059,8106,5596,5696
4471,800059,8107,5597,5697
4472,800059,8108,5598,5698
4473,800060,8101,5601,5701
4474,800060,8102,5602,5702
4475,800060,8103,5603,5703
4476,800060,8104,5604,5704
4477,800060,8105,5605,5705
4478,800060,8106,5606,5706
4479,800060,8107,5607,5707
4480,800060,8108,5608,5708
4481,800061,8101,5611,5711
4482,800061,8102,5612,5712
4483,800061,8103,5613,5713
4484,800061,8104,5614,5714
4485,800061,8105,5615,5715
4486,800061,8106,5616,5716
4487,800061,8107,5617,5717
4488,800061,8108,5618,5718
4489,800062,8101,5621,5721
4490,800062,8102,5622,5722
4491,800062,8103,5623,5723
4492,800062,8104,5624,5724
4493,800062,8105,5625,5725
4494,800062,8106,5626,5726
4495,800062,8107,5627,5727
4496,800062,8108,5628,5728
4497,800063,8101,5631,5731
4498,800063,8102,5632,5732
4499,800063,8103,5633,5733
4500,800063,8104,5634,5734
4501,800063,8105,5635,5735
4502,800063,8106,5636,5736
4503,800063,8107,5637,5737
4504,800063,8108,5638,5738
4505,800064,8101,5641,5741
4506,800064,8102,5642,5742
4507,800064,8103,5643,5743
4508,800064,8104,5644,5744
4509,800064,8105,5645,5745
4510,800064,8106,5646,5746
4511,800064,8107,5647,5747
4512,800064,8108,5648,5748
4513,800065,8101,5651,5751
4514,800065,8102,5652,5752
4515,800065,8103,5653,5753
4516,800065,8104,5654,5754
4517,800065,8105,5655,5755
4518,800065,8106,5656,5756
4519,800065,8107,5657,5757
4520,800065,8108,5658,5758
4521,800066,8101,5661,5761
4522,800066,8102,5662,5762
4523,800066,8103,5663,5763
4524,800066,8104,5664,5764
4525,800066,8105,5665,5765
4526,800066,8106,5666,5766
4527,800066,8107,5667,5767
4528,800066,8108,5668,5768
4529,800067,8101,5671,5771
4530,800067,8102,5672,5772
4531,800067,8103,5673,5773
4532,800067,8104,5674,5774
4533,800067,8105,5675,5775
4534,800067,8106,5676,5776
4535,800067,8107,5677,5777
4536,800067,8108,5678,5778
4537,800068,8101,5681,5781
4538,800068,8102,5682,5782
4539,800068,8103,5683,5783
4540,800068,8104,5684,5784
4541,800068,8105,5685,5785
4542,800068,8106,5686,5786
4543,800068,8107,5687,5787
4544,800068,8108,5688,5788
4545,800069,8101,5691,5791
4546,800069,8102,5692,5792
4547,800069,8103,5693,5793
4548,800069,8104,5694,5794
4549,800069,8105,5695,5795
4550,800069,8106,5696,5796
4551,800069,8107,5697,5797
4552,800069,8108,5698,5798
4553,800070,8101,5701,5801
4554,800070,8102,5702,5802
4555,800070,8103,5703,5803
4556,800070,8104,5704,5804
4557,800070,8105,5705,5805
4558,800070,8106,5706,5806
4559,800070,8107,5707,5807
4560,800070,8108,5708,5808
4561,800071,8101,5711,5811
4562,800071,8102,5712,5812
4563,800071,8103,5713,5813
4564,800071,8104,5714,5814
4565,800071,8105,5715,5815
4566,800071,8106,5716,5816
4567,800071,8107,5717,5817
4568,800071,8108,5718,5818
4569,800072,8101,5721,5821
4570,800072,8102,5722,5822
4571,800072,8103,5723,5823
4572,800072,8104,5724,5824
4573,800072,8105,5725,5825
4574,800072,8106,5726,5826
4575,800072,8107,5727,5827
4576,800072,8108,5728,5828
4577,800073,8101,5731,5831
4578,800073,8102,5732,5832
4579,800073,8103,5733,5833
4580,800073,8104,5734,5834
4581,800073,8105,5735,5835
4582,800073,8106,5736,5836
4583,800073,8107,5737,5837
4584,800073,8108,5738,5838
4585,800074,8101,5741,5841
4586,800074,8102,5742,5842
4587,800074,8103,5743,5843
4588,800074,8104,5744,5844
4589,800074,8105,5745,5845
4590,800074,8106,5746,5846
4591,800074,8107,5747,5847
4592,800074,8108,5748,5848
4593,800075,8101,5751,5851
4594,800075,8102,5752,5852
4595,800075,8103,5753,5853
4596,800075,8104,5754,5854
4597,800075,8105,5755,5855
4598,800075,8106,5756,5856
4599,800075,8107,5757,5857
4600,800075,8108,5758,5858
4601,800076,8101,5761,5861
4602,800076,8102,5762,5862
4603,800076,8103,5763,5863
4604,800076,8104,5764,5864
4605,800076,8105,5765,5865
4606,800076,8106,5766,5866
4607,800076,8107,5767,5867
4608,800076,8108,5768,5868
4609,800077,8101,5771,5871
4610,800077,8102,5772,5872
4611,800077,8103,5773,5873
4612,800077,8104,5774,5874
4613,800077,8105,5775,5875
4614,800077,8106,5776,5876
4615,800077,8107,5777,5877
4616,800077,8108,5778,5878
4617,800078,8101,5781,5881
4618,800078,8102,5782,5882
4619,800078,8103,5783,5883
4620,800078,8104,5784,5884
4621,800078,8105,5785,5885
4622,800078,8106,5786,5886
4623,800078,8107,5787,5887
4624,800078,8108,5788,5888
4625,800079,8101,5791,5891
4626,800079,8102,5792,5892
4627,800079,8103,5793,5893
4628,800079,8104,5794,5894
4629,800079,8105,5795,5895
4630,800079,8106,5796,5896
4631,800079,8107,5797,5897
4632,800079,8108,5798,5898
4633,800080,8101,5801,5901
4634,800080,8102,5802,5902
4635,800080,8103,5803,5903
4636,800080,8104,5804,5904
4637,800080,8105,5805,5905
4638,800080,8106,5806,5906
4639,800080,8107,5807,5907
4640,800080,8108,5808,5908
4641,800081,8101,5811,5911
4642,800081,8102,5812,5912
4643,800081,8103,5813,5913
4644,800081,8104,5814,5914
4645,800081,8105,5815,5915
4646,800081,8106,5816,5916
4647,800081,8107,5817,5917
4648,800081,8108,5818,5918
4649,800082,8101,5821,5921
4650,800082,8102,5822,5922
4651,800082,8103,5823,5923
4652,800082,8104,5824,5924
4653,800082,8105,5825,5925
4654,800082,8106,5826,5926
4655,800082,8107,5827,5927
4656,800082,8108,5828,5928
4657,800083,8101,5831,5931
4658,800083,8102,5832,5932
4659,800083,8103,5833,5933
4660,800083,8104,5834,5934
4661,800083,8105,5835,5935
4662,800083,8106,5836,5936
4663,800083,8107,5837,5937
4664,800083,8108,5838,5938
4665,800084,8101,5841,5941
4666,800084,8102,5842,5942
4667,800084,8103,5843,5943
4668,800084,8104,5844,5944
4669,800084,8105,5845,5945
4670,800084,8106,5846,5946
4671,800084,8107,5847,5947
4672,800084,8108,5848,5948
4673,800085,8101,5851,5951
4674,800085,8102,5852,5952
4675,800085,8103,5853,5953
4676,800085,8104,5854,5954
4677,800085,8105,5855,5955
4678,800085,8106,5856,5956
4679,800085,8107,5857,5957
4680,800085,8108,5858,5958
4681,800086,8101,5861,5961
4682,800086,8102,5862,5962
4683,800086,8103,5863,5963
4684,800086,8104,5864,5964
4685,800086,8105,5865,5965
4686,800086,8106,5866,5966
4687,800086,8107,5867,5967
4688,800086,8108,5868,5968
4689,800087,8101,5871,5971
4690,800087,8102,5872,5972
4691,800087,8103,5873,5973
4692,800087,8104,5874,5974
4693,800087,8105,5875,5975
4694,800087,8106,5876,5976
4695,800087,8107,5877,5977
4696,800087,8108,5878,5978
4697,800088,8101,5881,5981
4698,800088,8102,5882,5982
4699,800088,8103,5883,5983
4700,800088,8104,5884,5984
4701,800088,8105,5885,5985
4702,800088,8106,5886,5986
4703,800088,8107,5887,5987
4704,800088,8108,5888,5988
4705,800089,8101,5891,5991
4706,800089,8102,5892,5992
4707,800089,8103,5893,5993
4708,800089,8104,5894,5994
4709,800089,8105,5895,5995
4710,800089,8106,5896,5996
4711,800089,8107,5897,5997
4712,800089,8108,5898,5998
4713,800090,8101,5901,6001
4714,800090,8102,5902,6002
4715,800090,8103,5903,6003
4716,800090,8104,5904,6004
4717,800090,8105,5905,6005
4718,800090,8106,5906,6006
4719,800090,8107,5907,6007
4720,800090,8108,5908,6008
4721,800091,8101,5911,6011
4722,800091,8102,5912,6012
4723,800091,8103,5913,6013
4724,800091,8104,5914,6014
4725,800091,8105,5915,6015
4726,800091,8106,5916,6016
4727,800091,8107,5917,6017
4728,800091,8108,5918,6018
4729,800092,8101,5921,6021
4730,800092,8102,5922,6022
4731,800092,8103,5923,6023
4732,800092,8104,5924,6024
4733,800092,8105,5925,6025
4734,800092,8106,5926,6026
4735,800092,8107,5927,6027
4736,800092,8108,5928,6028
4737,800093,8101,5931,6031
4738,800093,8102,5932,6032
4739,800093,8103,5933,6033
4740,800093,8104,5934,6034
4741,800093,8105,5935,6035
4742,800093,8106,5936,6036
4743,800093,8107,5937,6037
4744,800093,8108,5938,6038
4745,800094,8101,5941,6041
4746,800094,8102,5942,6042
4747,800094,8103,5943,6043
4748,800094,8104,5944,6044
4749,800094,8105,5945,6045
4750,800094,8106,5946,6046
4751,800094,8107,5947,6047
4752,800094,8108,5948,6048
4753,800095,8101,5951,6051
4754,800095,8102,5952,6052
4755,800095,8103,5953,6053
4756,800095,8104,5954,6054
4757,800095,8105,5955,6055
4758,800095,8106,5956,6056
4759,800095,8107,5957,6057
4760,800095,8108,5958,6058
4761,800096,8101,5961,6061
4762,800096,8102,5962,6062
4763,800096,8103,5963,6063
4764,800096,8104,5964,6064
4765,800096,8105,5965,6065
4766,800096,8106,5966,6066
4767,800096,8107,5967,6067
4768,800096,8108,5968,6068
4769,800097,8101,5971,6071
4770,800097,8102,5972,6072
4771,800097,8103,5973,6073
4772,800097,8104,5974,6074
4773,800097,8105,5975,6075
4774,800097,8106,5976,6076
4775,800097,8107,5977,6077
4776,800097,8108,5978,6078
4777,800098,8101,5981,6081
4778,800098,8102,5982,6082
4779,800098,8103,5983,6083
4780,800098,8104,5984,6084
4781,800098,8105,5985,6085
4782,800098,8106,5986,6086
4783,800098,8107,5987,6087
4784,800098,8108,5988,6088
4785,800099,8101,5991,6091
4786,800099,8102,5992,6092
4787,800099,8103,5993,6093
4788,800099,8104,5994,6094
4789,800099,8105,5995,6095
4790,800099,8106,5996,6096
4791,800099,8107,5997,6097
4792,800099,8108,5998,6098
4793,800100,8101,6001,6101
4794,800100,8102,6002,6102
4795,800100,8103,6003,6103
4796,800100,8104,6004,6104
4797,800100,8105,6005,6105
4798,800100,8106,6006,6106
4799,800100,8107,6007,6107
4800,800100,8108,6008,6108
4801,800101,8101,6011,6111
4802,800101,8102,6012,6112
4803,800101,8103,6013,6113
4804,800101,8104,6014,6114
4805,800101,8105,6015,6115
4806,800101,8106,6016,6116
4807,800101,8107,6017,6117
4808,800101,8108,6018,6118
4809,800102,8101,6021,6121
4810,800102,8102,6022,6122
4811,800102,8103,6023,6123
4812,800102,8104,6024,6124
4813,800102,8105,6025,6125
4814,800102,8106,6026,6126
4815,800102,8107,6027,6127
4816,800102,8108,6028,6128
4817,800103,8101,6031,6131
4818,800103,8102,6032,6132
4819,800103,8103,6033,6133
4820,800103,8104,6034,6134
4821,800103,8105,6035,6135
4822,800103,8106,6036,6136
4823,800103,8107,6037,6137
4824,800103,8108,6038,6138
4825,800104,8101,6041,6141
4826,800104,8102,6042,6142
4827,800104,8103,6043,6143
4828,800104,8104,6044,6144
4829,800104,8105,6045,6145
4830,800104,8106,6046,6146
4831,800104,8107,6047,6147
4832,800104,8108,6048,6148
4833,800105,8101,6051,6151
4834,800105,8102,6052,6152
4835,800105,8103,6053,6153
4836,800105,8104,6054,6154
4837,800105,8105,6055,6155
4838,800105,8106,6056,6156
4839,800105,8107,6057,6157
4840,800105,8108,6058,6158
4841,800106,8101,6061,6161
4842,800106,8102,6062,6162
4843,800106,8103,6063,6163
4844,800106,8104,6064,6164
4845,800106,8105,6065,6165
4846,800106,8106,6066,6166
4847,800106,8107,6067,6167
4848,800106,8108,6068,6168
4849,800107,8101,6071,6171
4850,800107,8102,6072,6172
4851,800107,8103,6073,6173
4852,800107,8104,6074,6174
4853,800107,8105,6075,6175
4854,800107,8106,6076,6176
4855,800107,8107,6077,6177
4856,800107,8108,6078,6178
4857,800108,8101,6081,6181
4858,800108,8102,6082,6182
4859,800108,8103,6083,6183
4860,800108,8104,6084,6184
4861,800108,8105,6085,6185
4862,800108,8106,6086,6186
4863,800108,8107,6087,6187
4864,800108,8108,6088,6188
4865,800109,8101,6091,6191
4866,800109,8102,6092,6192
4867,800109,8103,6093,6193
4868,800109,8104,6094,6194
4869,800109,8105,6095,6195
4870,800109,8106,6096,6196
4871,800109,8107,6097,6197
4872,800109,8108,6098,6198
4873,800110,8101,6101,6201
4874,800110,8102,6102,6202
4875,800110,8103,6103,6203
4876,800110,8104,6104,6204
4877,800110,8105,6105,6205
4878,800110,8106,6106,6206
4879,800110,8107,6107,6207
4880,800110,8108,6108,6208
4881,800111,8101,6111,6211
4882,800111,8102,6112,6212
4883,800111,8103,6113,6213
4884,800111,8104,6114,6214
4885,800111,8105,6115,6215
4886,800111,8106,6116,6216
4887,800111,8107,6117,6217
4888,800111,8108,6118,6218
4889,800112,8101,6121,6221
4890,800112,8102,6122,6222
4891,800112,8103,6123,6223
4892,800112,8104,6124,6224
4893,800112,8105,6125,6225
4894,800112,8106,6126,6226
4895,800112,8107,6127,6227
4896,800112,8108,6128,6228
4897,800113,8101,6131,6231
4898,800113,8102,6132,6232
4899,800113,8103,6133,6233
4900,800113,8104,6134,6234
4901,800113,8105,6135,6235
4902,800113,8106,6136,6236
4903,800113,8107,6137,6237
4904,800113,8108,6138,6238
4905,800114,8101,6141,6241
4906,800114,8102,6142,6242
4907,800114,8103,6143,6243
4908,800114,8104,6144,6244
4909,800114,8105,6145,6245
4910,800114,8106,6146,6246
4911,800114,8107,6147,6247
4912,800114,8108,6148,6248
4913,800115,8101,6151,6251
4914,800115,8102,6152,6252
4915,800115,8103,6153,6253
4916,800115,8104,6154,6254
4917,800115,8105,6155,6255
4918,800115,8106,6156,6256
4919,800115,8107,6157,6257
4920,800115,8108,6158,6258
4921,800116,8101,6161,6261
4922,800116,8102,6162,6262
4923,800116,8103,6163,6263
4924,800116,8104,6164,6264
4925,800116,8105,6165,6265
4926,800116,8106,6166,6266
4927,800116,8107,6167,6267
4928,800116,8108,6168,6268
4929,800117,8101,6171,6271
4930,800117,8102,6172,6272
4931,800117,8103,6173,6273
4932,800117,8104,6174,6274
4933,800117,8105,6175,6275
4934,800117,8106,6176,6276
4935,800117,8107,6177,6277
4936,800117,8108,6178,6278
4937,800118,8101,6181,6281
4938,800118,8102,6182,6282
4939,800118,8103,6183,6283
4940,800118,8104,6184,6284
4941,800118,8105,6185,6285
4942,800118,8106,6186,6286
4943,800118,8107,6187,6287
4944,800118,8108,6188,6288
4945,800119,8101,6191,6291
4946,800119,8102,6192,6292
4947,800119,8103,6193,6293
4948,800119,8104,6194,6294
4949,800119,8105,6195,6295
4950,800119,8106,6196,6296
4951,800119,8107,6197,6297
4952,800119,8108,6198,6298
4953,800120,8101,6201,6301
4954,800120,8102,6202,6302
4955,800120,8103,6203,6303
4956,800120,8104,6204,6304
4957,800120,8105,6205,6305
4958,800120,8106,6206,6306
4959,800120,8107,6207,6307
4960,800120,8108,6208,6308
4961,800121,8101,6211,6311
4962,800121,8102,6212,6312
4963,800121,8103,6213,6313
4964,800121,8104,6214,6314
4965,800121,8105,6215,6315
4966,800121,8106,6216,6316
4967,800121,8107,6217,6317
4968,800121,8108,6218,6318
4969,800122,8101,6221,6321
4970,800122,8102,6222,6322
4971,800122,8103,6223,6323
4972,800122,8104,6224,6324
4973,800122,8105,6225,6325
4974,800122,8106,6226,6326
4975,800122,8107,6227,6327
4976,800122,8108,6228,6328
4977,800123,8101,6231,6331
4978,800123,8102,6232,6332
4979,800123,8103,6233,6333
4980,800123,8104,6234,6334
4981,800123,8105,6235,6335
4982,800123,8106,6236,6336
4983,800123,8107,6237,6337
4984,800123,8108,6238,6338
4985,800124,8101,6241,6341
4986,800124,8102,6242,6342
4987,800124,8103,6243,6343
4988,800124,8104,6244,6344
4989,800124,8105,6245,6345
4990,800124,8106,6246,6346
4991,800124,8107,6247,6347
4992,800124,8108,6248,6348
4993,800125,8101,6251,6351
4994,800125,8102,6252,6352
4995,800125,8103,6253,6353
4996,800125,8104,6254,6354
4997,800125,8105,6255,6355
4998,800125,8106,6256,6356
4999,800125,8107,6257,6357
5000,800125,8108,6258,6358
5001,800126,8101,6261,6361
5002,800126,8102,6262,6362
5003,800126,8103,6263,6363
5004,800126,8104,6264,6364
5005,800126,8105,6265,6365
5006,800126,8106,6266,6366
5007,800126,8107,6267,6367
5008,800126,8108,6268,6368
5009,800127,8101,6271,6371
5010,800127,8102,6272,6372
5011,800127,8103,6273,6373
5012,800127,8104,6274,6374
5013,800127,8105,6275,6375
5014,800127,8106,6276,6376
5015,800127,8107,6277,6377
5016,800127,8108,6278,6378
5017,800128,8101,6281,6381
5018,800128,8102,6282,6382
5019,800128,8103,6283,6383
5020,800128,8104,6284,6384
5021,800128,8105,6285,6385
5022,800128,8106,6286,6386
5023,800128,8107,6287,6387
5024,800128,8108,6288,6388
5025,800129,8101,6291,6391
5026,800129,8102,6292,6392
5027,800129,8103,6293,6393
5028,800129,8104,6294,6394
5029,800129,8105,6295,6395
5030,800129,8106,6296,6396
5031,800129,8107,6297,6397
5032,800129,8108,6298,6398
5033,800130,8101,6301,6401
5034,800130,8102,6302,6402
5035,800130,8103,6303,6403
5036,800130,8104,6304,6404
5037,800130,8105,6305,6405
5038,800130,8106,6306,6406
5039,800130,8107,6307,6407
